glottocode,lang,language,idiom,type,segment,segment_source,segment_type,source,page,comment,contributer,date
lakk1252,Lak,Lak,Khosrekh,village,ʃʷ,š˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʰ,t,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,t',t',consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tː,t̄,consonant,kibrikkodzasov1990,333,"сильные согласные реализуются напряженными непридыхательными краткими в начале слога (в начале слова и после согласного в середине), напряженными геминатами в интервокальной позиции, а в конце слога ослабляются",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tsʰ,c,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,ts',c',consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,ts'ʷ,c'˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tsː,c̄,consonant,kibrikkodzasov1990,333,"сильные согласные реализуются напряженными непридыхательными краткими в начале слога (в начале слова и после согласного в середине), напряженными геминатами в интервокальной позиции, а в конце слога ослабляются",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tsːʷ,c̄˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tsʰʷ,c˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃʰ,č,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃ',č',consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃ'ʷ,č'˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃː,c̄̌,consonant,kibrikkodzasov1990,333,"сильные согласные реализуются напряженными непридыхательными краткими в начале слога (в начале слова и после согласного в середине), напряженными геминатами в интервокальной позиции, а в конце слога ослабляются",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃːʷ,c̄̌˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,tʃʰʷ,č˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,w,w,consonant,kibrikkodzasov1990,333,"реализуется как IβI перед Ia, iI",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,x,x,consonant,kibrikkodzasov1990,333,наблюдается прогрессивная палатализация велярных после i,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,xː,x̄,consonant,kibrikkodzasov1990,333,"сильные согласные реализуются напряженными непридыхательными краткими в начале слога (в начале слова и после согласного в середине), напряженными геминатами в интервокальной позиции, а в конце слога ослабляются",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,xːʷ,x̄˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при заднеязычных: некоторое выдвижение губ (между w и β). Фонетическому различию соответствует различие в распределении: сибилянты контрастируют по лабиализации перед u, а заднеязычные в этой позиции контраста не имеют (автоматическая выдвинутая лабиализация).",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,xʷ,x˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при заднеязычных: некоторое выдвижение губ (между w и β). Фонетическому различию соответствует различие в распределении: сибилянты контрастируют по лабиализации перед u, а заднеязычные в этой позиции контраста не имеют (автоматическая выдвинутая лабиализация).",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,z,z,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,zʷ,z˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,ʒ,ž,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,ʒʷ,ž˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при сибилянтах: вертикальное сужение губ, выдвижения вперед нет; губная преграда при смычных ≈ p, при фрикативных ≈ ɸ или ≈ β (в зависимости от глухости/звонкости звука); губная преграда раскрывается одновременно с язычной или даже раньше",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,ʔ,ʔ,consonant,kibrikkodzasov1990,333,"в фарингализованных слогах реализуются как эпиглоттальные ларингалы; в интервокальной позиции при отсутствии фарингализации реализуется как сужение связок, а не как размыкание",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,χ,χ,consonant,kibrikkodzasov1990,333,,Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,χː,X̄,consonant,kibrikkodzasov1990,333,"сильные согласные реализуются напряженными непридыхательными краткими в начале слога (в начале слова и после согласного в середине), напряженными геминатами в интервокальной позиции, а в конце слога ослабляются",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,χːʷ,X̄˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при заднеязычных: некоторое выдвижение губ (между w и β). Фонетическому различию соответствует различие в распределении: сибилянты контрастируют по лабиализации перед u, а заднеязычные в этой позиции контраста не имеют (автоматическая выдвинутая лабиализация).",Viola Ivanova,2017.05.06
lakk1252,Lak,Lak,Khosrekh,village,χʷ,χ˳,consonant,kibrikkodzasov1990,333,"фонетическая реализация лабиализации при заднеязычных: некоторое выдвижение губ (между w и β). Фонетическому различию соответствует различие в распределении: сибилянты контрастируют по лабиализации перед u, а заднеязычные в этой позиции контраста не имеют (автоматическая выдвинутая лабиализация).",Viola Ivanova,2017.05.06
lezg1247,Lezgian,Lezgian,,village,a,a,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,æ,ä,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,e,e,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,i,i,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,ɨ,ɨ,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,o,o,vowel,kibrikkodzasov1990,341,a = IoI после w и C˳,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,u,u,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,y,ü,vowel,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,b,b,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,d,d,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,dʷ,d˳,consonant,kibrikkodzasov1990,341,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,ɡ,ɡ,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,ɡʷ,ɡ˳,consonant,kibrikkodzasov1990,341,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,h,h,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,ʜ,ʜ,consonant,kibrikkodzasov1990,341,"ʕ и ʜ --- редкие фонемы, обычно встречаются в заимствованиях по соседству с ä",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,j,j,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,kʰ,k,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,k',k',consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,k'ʷ,k'˳,consonant,kibrikkodzasov1990,341,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,k,k̃,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,kʷ,k̃˳,consonant,kibrikkodzasov1990,341,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,kʰʷ,k˳,consonant,kibrikkodzasov1990,341,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",,2017.05.06
lezg1247,Lezgian,Lezgian,,village,l,l,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,m,m,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,n,n,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,pʰ,p,consonant,kibrikkodzasov1990,341,,,2017.05.06
lezg1247,Lezgian,Lezgian,,village,p',p',consonant,kibrikkodzasov1990,341,,,2017.05.06
